annual_income,credit_score,employment_length,loan_amount,loan_term,interest_rate,home_ownership,purpose,previous_defaults,open_credit_lines,debt_to_income,default
46200.0,648,5.0,10900.0,36,16.43,MORTGAGE,home_improvement,0,8,38.9,0
51200.0,549,15.0,5900.0,60,18.87,RENT,home_improvement,0,7,11.0,0
64100.0,594,7.0,9900.0,36,18.53,RENT,debt_consolidation,0,6,28.5,0
33900.0,797,4.0,6500.0,36,11.71,RENT,debt_consolidation,0,11,27.7,0
125700.0,787,1.0,7800.0,60,14.0,RENT,debt_consolidation,0,11,25.4,0
31200.0,684,3.0,9400.0,36,13.07,RENT,debt_consolidation,0,9,34.1,0
28400.0,788,20.0,6900.0,36,11.34,RENT,debt_consolidation,0,5,39.1,0
82500.0,670,4.0,7400.0,36,12.89,RENT,debt_consolidation,0,9,26.9,0
70000.0,664,5.0,11400.0,36,18.03,MORTGAGE,debt_consolidation,2,9,31.3,0
64900.0,684,5.0,12200.0,60,17.87,RENT,major_purchase,1,8,37.6,0
65000.0,672,15.0,5400.0,36,13.84,MORTGAGE,debt_consolidation,0,10,10.5,0
48800.0,666,7.0,13300.0,36,15.77,RENT,home_improvement,0,9,37.0,0
32700.0,754,7.0,9000.0,60,14.63,MORTGAGE,debt_consolidation,0,9,45.0,0
50700.0,690,4.0,15700.0,36,16.28,OWN,home_improvement,1,10,48.7,1
36100.0,726,0.0,16200.0,36,17.04,RENT,major_purchase,0,6,52.3,0
76000.0,747,15.0,8300.0,36,8.85,OWN,home_improvement,0,6,7.8,0
45900.0,705,20.0,14900.0,60,13.58,MORTGAGE,debt_consolidation,0,14,31.0,0
33800.0,617,20.0,7200.0,36,14.62,RENT,debt_consolidation,0,8,21.0,0
42400.0,592,20.0,21200.0,36,18.99,RENT,major_purchase,2,8,63.4,1
59000.0,690,10.0,7300.0,36,13.74,OWN,credit_card,0,11,18.3,0
38000.0,669,7.0,13000.0,60,15.25,MORTGAGE,debt_consolidation,0,8,39.1,0
33900.0,686,10.0,10000.0,60,15.96,RENT,other,0,11,36.5,0
54700.0,679,7.0,6600.0,36,15.45,OWN,home_improvement,0,13,15.6,0
54700.0,848,1.0,17200.0,60,11.29,MORTGAGE,major_purchase,0,9,38.7,0
39000.0,594,4.0,8000.0,60,16.26,MORTGAGE,debt_consolidation,0,11,19.2,0
39700.0,551,20.0,4700.0,36,17.51,OWN,debt_consolidation,0,9,23.0,0
54400.0,702,3.0,2600.0,36,15.73,MORTGAGE,credit_card,1,4,32.2,0
25500.0,656,15.0,7100.0,36,17.86,RENT,home_improvement,0,9,40.2,0
26000.0,701,1.0,21800.0,36,15.14,MORTGAGE,debt_consolidation,0,9,65.0,0
35500.0,718,3.0,20500.0,60,16.14,MORTGAGE,credit_card,0,6,65.0,0
44500.0,763,3.0,7600.0,36,10.06,RENT,small_business,0,10,19.6,0
56400.0,582,0.0,9100.0,36,19.86,RENT,debt_consolidation,3,5,28.9,1
95200.0,644,1.0,8700.0,36,14.46,RENT,small_business,0,13,12.0,0
72100.0,708,2.0,5600.0,60,15.39,RENT,credit_card,0,5,28.8,0
45600.0,730,10.0,6800.0,36,10.64,RENT,credit_card,0,16,29.3,0
48600.0,823,0.0,17900.0,36,14.75,MORTGAGE,debt_consolidation,2,9,51.7,0
31200.0,742,3.0,14100.0,60,16.18,MORTGAGE,home_improvement,0,10,50.4,0
48600.0,676,0.0,12500.0,60,17.79,RENT,debt_consolidation,0,7,18.9,0
43000.0,622,7.0,5600.0,60,15.17,MORTGAGE,major_purchase,0,4,22.1,0
56700.0,643,7.0,11500.0,36,15.11,MORTGAGE,credit_card,0,11,29.9,0
33800.0,641,7.0,3500.0,36,11.75,RENT,credit_card,0,9,15.0,0
61900.0,723,3.0,16700.0,60,13.37,RENT,other,0,7,30.6,0
97700.0,697,2.0,12400.0,36,15.29,RENT,debt_consolidation,0,9,23.7,0
46700.0,594,10.0,5600.0,36,14.06,MORTGAGE,credit_card,0,10,17.6,1
58700.0,652,10.0,24500.0,36,14.42,RENT,credit_card,0,8,46.9,0
66900.0,737,1.0,4500.0,60,11.66,RENT,other,0,8,15.1,0
40900.0,703,5.0,14300.0,36,15.61,RENT,major_purchase,0,10,46.0,1
54200.0,717,2.0,14400.0,36,14.25,OWN,small_business,0,18,36.9,0
49300.0,705,1.0,5900.0,36,12.41,MORTGAGE,debt_consolidation,0,12,20.0,0
51200.0,786,10.0,10700.0,36,12.27,MORTGAGE,debt_consolidation,0,7,33.2,0
34600.0,695,5.0,4800.0,60,12.83,OWN,debt_consolidation,0,8,14.8,1
49600.0,655,2.0,2600.0,36,17.06,RENT,home_improvement,3,7,22.5,0
61300.0,620,3.0,6400.0,36,13.75,MORTGAGE,credit_card,0,14,28.9,0
94200.0,696,20.0,8000.0,36,13.06,RENT,debt_consolidation,1,7,7.6,0
75500.0,521,10.0,15100.0,36,15.78,RENT,home_improvement,1,10,32.3,1
129200.0,668,,11300.0,60,17.88,MORTGAGE,major_purchase,2,3,20.0,0
34700.0,667,4.0,11500.0,60,17.94,MORTGAGE,debt_consolidation,0,5,40.4,0
72600.0,591,7.0,6600.0,36,15.36,RENT,other,0,2,22.0,0
53200.0,620,3.0,8400.0,36,13.11,RENT,debt_consolidation,0,16,23.1,0
131300.0,733,0.0,6900.0,36,12.44,RENT,debt_consolidation,1,7,20.8,0
34100.0,695,4.0,5900.0,36,11.56,MORTGAGE,major_purchase,0,11,21.2,0
33600.0,687,7.0,8100.0,36,11.17,RENT,credit_card,0,5,,0
37400.0,700,3.0,11400.0,36,13.02,MORTGAGE,other,0,8,37.4,0
18800.0,686,10.0,8200.0,60,18.94,OWN,credit_card,1,7,58.8,0
38700.0,761,1.0,9300.0,60,13.7,RENT,other,0,7,20.6,0
34800.0,688,3.0,15500.0,36,14.71,OWN,debt_consolidation,0,4,51.3,1
52500.0,585,1.0,8500.0,60,18.7,RENT,home_improvement,0,10,27.3,0
57200.0,786,4.0,5600.0,60,12.75,MORTGAGE,other,0,8,26.6,0
114000.0,704,0.0,14500.0,36,12.06,MORTGAGE,credit_card,0,6,15.0,0
75200.0,642,2.0,12500.0,60,13.76,MORTGAGE,debt_consolidation,1,11,19.9,0
37800.0,599,4.0,12900.0,60,22.37,RENT,debt_consolidation,2,9,46.7,1
32700.0,706,5.0,15000.0,36,15.91,OWN,medical,1,9,57.2,1
61200.0,672,5.0,13700.0,60,16.6,RENT,credit_card,0,10,30.6,0
27100.0,782,2.0,11100.0,36,14.06,MORTGAGE,credit_card,0,17,45.6,0
111800.0,658,,36200.0,36,16.43,RENT,major_purchase,2,10,36.9,1
83300.0,626,5.0,5800.0,36,17.11,MORTGAGE,major_purchase,1,9,16.6,0
39700.0,738,3.0,8200.0,60,15.37,MORTGAGE,credit_card,1,9,36.1,0
22700.0,740,10.0,17700.0,36,15.51,MORTGAGE,medical,0,16,65.0,1
90200.0,691,5.0,11700.0,36,9.72,RENT,credit_card,0,9,11.4,0
46600.0,724,3.0,16000.0,36,15.28,MORTGAGE,home_improvement,0,8,33.7,0
85600.0,678,20.0,11900.0,36,11.82,RENT,debt_consolidation,0,9,21.1,0
23900.0,695,10.0,21700.0,36,18.97,RENT,debt_consolidation,0,4,65.0,0
37400.0,756,20.0,6600.0,36,12.43,MORTGAGE,medical,0,5,30.8,0
49100.0,721,7.0,21400.0,36,17.21,MORTGAGE,debt_consolidation,0,6,56.3,0
50100.0,669,3.0,19600.0,60,16.06,RENT,debt_consolidation,0,14,38.9,0
40000.0,768,3.0,6000.0,36,10.3,MORTGAGE,home_improvement,0,10,32.5,0
64900.0,526,7.0,15000.0,60,21.27,MORTGAGE,home_improvement,1,10,33.8,1
30300.0,813,20.0,10700.0,36,10.71,RENT,debt_consolidation,0,8,43.0,0
46000.0,569,7.0,8100.0,36,21.49,MORTGAGE,major_purchase,1,6,39.8,0
51700.0,639,15.0,4300.0,60,18.1,OWN,home_improvement,1,6,30.1,0
61800.0,677,3.0,6600.0,36,14.45,MORTGAGE,medical,1,11,17.1,0
67500.0,670,4.0,15600.0,60,15.8,MORTGAGE,credit_card,0,7,27.7,0
29600.0,745,15.0,16400.0,36,15.32,RENT,credit_card,0,11,65.0,0
24600.0,611,10.0,9800.0,36,18.78,MORTGAGE,credit_card,0,11,49.6,1
87100.0,697,20.0,16500.0,36,13.21,MORTGAGE,debt_consolidation,0,11,24.5,0
56900.0,642,10.0,17500.0,36,13.94,MORTGAGE,debt_consolidation,0,7,35.2,0
35000.0,699,4.0,11800.0,36,15.96,OWN,debt_consolidation,0,7,48.1,0
98500.0,676,5.0,7600.0,36,10.71,RENT,other,0,5,13.7,0
51600.0,686,15.0,13600.0,36,15.4,RENT,medical,0,10,22.7,0
83300.0,644,5.0,14000.0,36,15.21,RENT,credit_card,0,9,32.0,0
50500.0,647,2.0,15300.0,36,15.87,MORTGAGE,debt_consolidation,0,14,34.4,0
123900.0,699,4.0,16900.0,36,11.11,MORTGAGE,debt_consolidation,0,8,19.6,0
108000.0,741,5.0,5500.0,36,10.99,RENT,debt_consolidation,1,13,10.2,0
43800.0,641,1.0,8500.0,36,15.14,RENT,other,0,9,17.6,0
75900.0,624,10.0,4200.0,60,14.84,MORTGAGE,credit_card,0,9,11.6,0
65500.0,720,1.0,15900.0,36,16.06,RENT,major_purchase,0,11,34.0,0
90800.0,678,4.0,9800.0,36,12.1,RENT,credit_card,0,10,21.6,0
31800.0,734,10.0,13600.0,36,11.94,RENT,home_improvement,0,12,48.7,0
66800.0,621,4.0,5200.0,36,12.72,MORTGAGE,home_improvement,0,13,20.9,0
78900.0,564,10.0,22000.0,36,21.11,MORTGAGE,debt_consolidation,2,5,52.9,1
22200.0,645,3.0,6000.0,36,17.69,RENT,credit_card,0,10,33.6,0
28800.0,630,20.0,16100.0,36,21.54,MORTGAGE,medical,1,8,62.8,1
19600.0,675,2.0,11600.0,36,22.53,OWN,credit_card,1,6,65.0,1
43400.0,639,0.0,9900.0,36,14.35,RENT,credit_card,0,5,25.4,0
67700.0,728,15.0,9600.0,36,14.56,MORTGAGE,credit_card,0,12,35.9,0
96400.0,661,10.0,8000.0,36,14.51,MORTGAGE,credit_card,0,8,23.4,0
50700.0,690,2.0,20900.0,36,19.15,OWN,credit_card,1,11,57.3,0
102000.0,690,20.0,11000.0,36,13.32,MORTGAGE,debt_consolidation,0,9,15.7,0
26300.0,693,5.0,5800.0,36,12.56,MORTGAGE,other,0,10,29.8,0
22800.0,678,20.0,9000.0,36,14.85,MORTGAGE,debt_consolidation,0,5,43.8,1
47800.0,713,5.0,11700.0,36,13.1,RENT,credit_card,0,11,36.5,0
58300.0,628,5.0,17100.0,36,12.89,MORTGAGE,debt_consolidation,0,5,33.0,0
48300.0,771,4.0,8100.0,60,16.45,MORTGAGE,debt_consolidation,0,9,34.9,0
19300.0,665,3.0,8400.0,36,17.28,MORTGAGE,home_improvement,0,8,47.1,0
47100.0,595,5.0,11100.0,36,20.97,RENT,other,0,9,21.4,0
27300.0,692,4.0,16900.0,36,13.83,RENT,small_business,0,7,65.0,1
66300.0,625,,5500.0,36,15.6,RENT,debt_consolidation,0,16,22.3,0
57800.0,723,2.0,14100.0,36,15.39,MORTGAGE,credit_card,0,11,33.0,0
32100.0,824,2.0,8700.0,36,13.91,OWN,debt_consolidation,3,7,43.1,0
38900.0,629,15.0,9300.0,36,13.36,RENT,credit_card,0,11,34.2,0
30400.0,702,7.0,29800.0,36,14.11,RENT,debt_consolidation,0,13,65.0,0
47700.0,566,10.0,9900.0,36,17.51,OWN,major_purchase,0,10,35.1,1
75300.0,710,20.0,16000.0,36,14.44,MORTGAGE,debt_consolidation,1,7,30.2,0
31500.0,622,7.0,15700.0,60,21.25,OWN,debt_consolidation,0,7,65.0,1
61500.0,639,20.0,6100.0,60,13.15,RENT,medical,0,12,14.3,0
38600.0,608,3.0,4300.0,60,18.41,MORTGAGE,other,1,12,15.3,0
34300.0,728,2.0,16500.0,36,15.79,MORTGAGE,debt_consolidation,1,12,61.9,0
46700.0,745,4.0,6400.0,60,12.24,RENT,debt_consolidation,0,9,16.4,0
30800.0,682,5.0,4800.0,60,12.8,RENT,small_business,0,10,28.9,0
38200.0,624,15.0,18300.0,60,21.58,RENT,credit_card,1,10,65.0,1
28600.0,783,5.0,6600.0,36,10.92,RENT,other,0,9,36.8,0
118700.0,631,3.0,7400.0,60,13.92,OWN,credit_card,0,7,17.4,0
49800.0,539,10.0,29400.0,36,21.2,RENT,debt_consolidation,1,12,62.1,1
35800.0,710,5.0,4800.0,36,11.62,MORTGAGE,debt_consolidation,0,6,26.9,0
54000.0,608,1.0,5800.0,36,14.1,MORTGAGE,credit_card,0,14,12.0,0
46600.0,744,5.0,8700.0,60,15.36,RENT,small_business,0,8,25.3,0
44400.0,655,15.0,9700.0,36,16.21,MORTGAGE,major_purchase,1,7,23.5,0
64600.0,719,10.0,7000.0,36,11.4,RENT,other,0,9,14.2,0
68900.0,771,5.0,6100.0,60,15.1,RENT,debt_consolidation,1,9,21.8,0
38600.0,601,3.0,23300.0,36,18.03,OWN,small_business,0,8,65.0,1
37800.0,643,1.0,12500.0,60,16.61,RENT,major_purchase,0,9,42.9,0
43300.0,675,4.0,14700.0,60,16.91,RENT,major_purchase,0,10,30.3,0
17400.0,780,10.0,10200.0,36,14.13,MORTGAGE,credit_card,0,12,65.0,0
24800.0,637,3.0,12600.0,36,17.22,MORTGAGE,home_improvement,0,9,65.0,1
90700.0,641,2.0,17400.0,36,13.07,MORTGAGE,credit_card,0,9,21.8,0
102800.0,711,15.0,6600.0,60,13.8,MORTGAGE,home_improvement,0,10,12.7,0
43800.0,642,10.0,12500.0,60,17.93,RENT,debt_consolidation,0,12,27.9,1
63500.0,690,7.0,15500.0,36,12.2,MORTGAGE,small_business,0,7,35.1,0
56400.0,579,1.0,23700.0,36,18.14,OWN,small_business,0,5,62.3,1
195900.0,824,1.0,29000.0,36,6.67,RENT,debt_consolidation,0,11,20.9,0
81100.0,592,1.0,11300.0,60,19.56,MORTGAGE,credit_card,0,13,25.4,0
46300.0,659,7.0,19300.0,36,15.19,RENT,credit_card,0,12,51.1,0
31900.0,678,1.0,2900.0,36,11.2,RENT,small_business,0,8,20.3,0
23800.0,804,10.0,23800.0,60,13.97,RENT,home_improvement,0,7,65.0,0
53700.0,594,20.0,7600.0,36,18.08,MORTGAGE,credit_card,0,12,19.7,0
34900.0,809,,9700.0,36,13.6,OWN,home_improvement,0,7,29.9,0
25800.0,729,4.0,13600.0,60,15.84,MORTGAGE,debt_consolidation,0,10,56.3,0
36600.0,707,7.0,10100.0,36,16.14,MORTGAGE,debt_consolidation,1,8,38.7,0
30100.0,616,15.0,12100.0,36,19.07,RENT,debt_consolidation,1,13,56.5,1
104700.0,717,15.0,24200.0,36,13.19,RENT,debt_consolidation,0,4,28.2,0
72900.0,633,0.0,9000.0,36,13.88,OWN,small_business,0,7,21.5,0
48800.0,762,1.0,6400.0,36,12.22,OWN,other,1,3,28.1,0
95400.0,617,10.0,27100.0,60,21.64,RENT,debt_consolidation,2,7,42.4,1
50800.0,673,7.0,14200.0,36,12.58,MORTGAGE,other,0,14,42.8,0
33300.0,644,1.0,28600.0,36,17.04,RENT,home_improvement,1,9,65.0,1
97300.0,616,5.0,16800.0,36,14.31,MORTGAGE,debt_consolidation,0,10,16.5,0
62500.0,728,10.0,5600.0,36,13.03,OWN,debt_consolidation,0,7,22.7,0
30700.0,715,2.0,15100.0,36,12.99,MORTGAGE,small_business,0,7,52.0,0
45000.0,759,15.0,6700.0,36,12.09,RENT,small_business,0,10,29.4,0
33100.0,564,0.0,11000.0,36,18.79,RENT,debt_consolidation,0,4,47.7,1
26300.0,749,10.0,10500.0,36,12.76,RENT,debt_consolidation,0,14,43.6,0
74400.0,843,7.0,4900.0,36,9.37,MORTGAGE,medical,1,6,28.2,0
115800.0,651,3.0,7300.0,60,17.53,MORTGAGE,debt_consolidation,1,11,28.2,0
26100.0,803,10.0,32900.0,36,13.35,OWN,major_purchase,0,7,65.0,1
63200.0,663,10.0,12300.0,36,14.9,MORTGAGE,debt_consolidation,0,10,24.6,0
36600.0,591,15.0,10000.0,36,12.86,RENT,credit_card,0,10,34.4,0
39400.0,660,3.0,27100.0,36,14.44,MORTGAGE,credit_card,0,10,65.0,0
37500.0,748,7.0,9000.0,36,9.82,MORTGAGE,credit_card,1,9,43.2,0
33200.0,626,7.0,10400.0,36,18.38,RENT,debt_consolidation,0,7,31.7,0
50100.0,641,5.0,18000.0,36,15.96,RENT,debt_consolidation,0,3,42.9,0
33700.0,719,15.0,9000.0,36,17.45,OWN,small_business,1,6,47.5,0
55400.0,680,0.0,7500.0,36,10.54,MORTGAGE,debt_consolidation,0,8,20.7,0
47900.0,718,3.0,3500.0,36,13.07,MORTGAGE,home_improvement,0,11,20.8,0
44000.0,695,5.0,6800.0,36,17.28,MORTGAGE,medical,1,13,17.8,0
32600.0,711,1.0,6800.0,60,18.16,RENT,major_purchase,1,10,42.5,0
37800.0,652,15.0,11800.0,36,17.29,MORTGAGE,debt_consolidation,0,6,48.2,0
68900.0,695,7.0,8100.0,36,13.54,MORTGAGE,home_improvement,0,15,19.9,0
61400.0,620,5.0,32200.0,36,16.52,RENT,home_improvement,0,8,58.2,1
31600.0,764,,6400.0,36,12.34,RENT,debt_consolidation,0,4,30.4,0
51300.0,639,4.0,22000.0,60,18.46,MORTGAGE,credit_card,0,8,49.0,1
68700.0,753,5.0,12200.0,60,12.34,RENT,debt_consolidation,0,11,30.8,0
23100.0,665,0.0,16400.0,36,18.46,MORTGAGE,credit_card,0,9,65.0,0
62600.0,693,3.0,15900.0,36,12.38,RENT,major_purchase,0,10,26.4,0
36400.0,648,1.0,3600.0,60,15.62,MORTGAGE,medical,0,10,22.5,0
63400.0,614,7.0,10900.0,60,17.62,MORTGAGE,small_business,0,12,19.8,0
34800.0,567,5.0,9600.0,36,19.93,RENT,credit_card,0,10,36.2,1
21800.0,611,3.0,6200.0,36,18.52,RENT,other,0,8,45.1,0
23600.0,659,4.0,13800.0,36,20.89,RENT,credit_card,3,6,65.0,1
50100.0,694,2.0,25800.0,60,19.22,RENT,credit_card,0,5,51.8,0
55100.0,746,15.0,2900.0,60,12.38,MORTGAGE,medical,0,11,12.6,0
32600.0,651,0.0,8400.0,36,14.16,RENT,debt_consolidation,0,12,33.8,0
65300.0,623,15.0,5900.0,36,14.33,MORTGAGE,debt_consolidation,0,8,21.0,0
23200.0,586,5.0,11300.0,60,20.99,MORTGAGE,major_purchase,0,13,65.0,1
47600.0,711,7.0,9300.0,60,17.39,RENT,medical,2,11,25.0,0
28400.0,770,3.0,8100.0,36,11.79,MORTGAGE,debt_consolidation,0,11,36.8,0
36600.0,762,20.0,15400.0,36,14.04,MORTGAGE,major_purchase,1,4,43.4,0
50100.0,726,3.0,24800.0,36,14.27,RENT,credit_card,0,8,60.9,0
33300.0,722,5.0,40000.0,36,13.87,MORTGAGE,small_business,0,10,65.0,0
41200.0,790,20.0,7600.0,36,12.46,RENT,debt_consolidation,0,13,29.1,0
77100.0,702,15.0,4400.0,36,12.69,RENT,other,1,10,19.7,0
37800.0,722,5.0,14500.0,60,18.49,RENT,medical,0,9,49.3,1
71400.0,659,,24500.0,60,16.54,RENT,credit_card,0,9,41.8,0
29500.0,591,7.0,16400.0,36,18.72,MORTGAGE,medical,2,7,58.6,1
62200.0,636,2.0,24400.0,60,15.19,MORTGAGE,medical,0,8,,0
93800.0,679,4.0,9800.0,36,13.78,RENT,credit_card,0,5,21.3,0
16100.0,684,3.0,8100.0,36,15.39,MORTGAGE,other,0,8,64.4,0
34200.0,805,3.0,11600.0,60,20.71,MORTGAGE,other,3,8,40.8,0
63600.0,685,10.0,9300.0,36,12.09,RENT,debt_consolidation,0,10,10.2,1
44700.0,757,5.0,15200.0,60,16.9,MORTGAGE,debt_consolidation,0,7,52.6,0
57900.0,652,0.0,17800.0,36,16.69,RENT,debt_consolidation,0,5,40.0,0
37400.0,660,15.0,18500.0,36,16.28,OWN,credit_card,0,11,48.2,1
51000.0,594,3.0,14100.0,36,20.61,RENT,debt_consolidation,3,12,37.3,1
45700.0,632,20.0,12400.0,36,14.54,MORTGAGE,debt_consolidation,0,10,31.9,0
82900.0,714,20.0,16300.0,36,12.71,OWN,other,0,9,21.5,0
55000.0,680,20.0,4100.0,60,14.24,MORTGAGE,small_business,0,14,10.8,0
57100.0,741,10.0,12200.0,36,10.56,RENT,medical,0,13,31.8,0
40700.0,692,2.0,11200.0,36,10.69,MORTGAGE,other,0,11,34.9,0
39400.0,657,5.0,12200.0,36,14.47,RENT,credit_card,0,10,40.1,1
40400.0,820,2.0,10500.0,60,12.58,MORTGAGE,small_business,0,7,37.0,0
58500.0,674,2.0,13600.0,36,13.01,MORTGAGE,debt_consolidation,0,7,27.5,0
40600.0,756,7.0,8200.0,36,14.09,MORTGAGE,credit_card,0,7,36.9,1
55800.0,654,0.0,19200.0,60,16.42,RENT,debt_consolidation,0,9,45.7,1
124700.0,726,20.0,13900.0,60,15.96,MORTGAGE,debt_consolidation,0,5,21.7,0
72500.0,740,15.0,11800.0,60,16.41,RENT,debt_consolidation,1,12,23.9,0
42300.0,694,4.0,7700.0,36,12.79,RENT,home_improvement,0,18,29.5,0
84200.0,527,5.0,16400.0,36,20.57,MORTGAGE,other,2,3,36.2,0
40800.0,681,4.0,12100.0,60,16.75,MORTGAGE,debt_consolidation,1,9,43.5,0
19600.0,760,15.0,7500.0,60,15.09,MORTGAGE,credit_card,0,14,50.9,0
31100.0,714,7.0,10600.0,60,13.36,RENT,small_business,0,8,45.0,0
21100.0,709,2.0,15000.0,36,16.1,OWN,credit_card,0,6,65.0,0
41800.0,568,4.0,14400.0,60,21.24,MORTGAGE,other,2,11,55.4,1
49400.0,633,4.0,14000.0,36,16.48,RENT,debt_consolidation,1,3,32.4,1
104200.0,707,20.0,11500.0,36,19.11,OWN,debt_consolidation,2,6,32.9,0
56800.0,707,1.0,18300.0,36,17.44,OWN,credit_card,3,9,49.8,1
44400.0,759,1.0,20300.0,60,13.4,RENT,credit_card,0,7,47.7,0
71200.0,671,15.0,15800.0,36,13.23,MORTGAGE,debt_consolidation,0,12,38.8,0
18100.0,706,15.0,8200.0,36,17.19,MORTGAGE,debt_consolidation,1,5,57.0,0
54500.0,681,15.0,6400.0,60,15.48,RENT,major_purchase,0,15,22.1,0
69300.0,616,5.0,8300.0,36,16.63,RENT,debt_consolidation,0,9,17.9,0
25200.0,533,7.0,29100.0,36,24.3,MORTGAGE,credit_card,0,6,65.0,1
82000.0,708,5.0,12600.0,60,12.88,RENT,other,0,7,28.6,0
57100.0,691,0.0,31700.0,60,15.42,MORTGAGE,home_improvement,0,4,60.2,0
40700.0,640,7.0,10300.0,36,13.99,RENT,credit_card,0,8,27.4,0
65200.0,575,0.0,9600.0,60,17.7,OWN,credit_card,0,13,26.3,1
136200.0,721,3.0,10500.0,36,10.51,MORTGAGE,credit_card,0,9,9.2,0
53200.0,663,15.0,10400.0,60,15.46,MORTGAGE,small_business,0,10,31.3,0
54800.0,716,3.0,7400.0,60,15.43,RENT,major_purchase,1,8,25.1,0
39900.0,801,15.0,6200.0,36,11.72,MORTGAGE,home_improvement,1,8,26.9,0
33400.0,541,,14100.0,60,22.11,MORTGAGE,major_purchase,0,5,42.5,1
71200.0,635,3.0,18500.0,36,13.27,MORTGAGE,debt_consolidation,0,8,34.3,0
33300.0,666,7.0,37100.0,36,17.9,RENT,debt_consolidation,0,7,65.0,1
50600.0,775,10.0,8800.0,60,11.62,MORTGAGE,small_business,0,3,13.8,0
39500.0,574,5.0,9200.0,36,16.95,RENT,debt_consolidation,0,7,27.0,0
60800.0,806,15.0,7400.0,36,11.28,MORTGAGE,medical,0,11,17.4,0
57000.0,689,0.0,19200.0,36,13.44,MORTGAGE,credit_card,0,9,41.4,0
78200.0,674,,16400.0,36,15.51,MORTGAGE,credit_card,0,5,27.8,0
39000.0,667,2.0,7100.0,60,15.55,RENT,major_purchase,2,12,25.9,1
43400.0,652,15.0,7000.0,60,16.8,RENT,small_business,0,12,12.8,0
31600.0,748,4.0,17600.0,36,14.96,MORTGAGE,small_business,0,11,59.9,0
40100.0,611,10.0,13200.0,36,18.88,RENT,small_business,0,8,49.5,1
58100.0,702,7.0,16000.0,36,14.9,RENT,credit_card,0,6,43.9,0
68900.0,655,1.0,7000.0,36,13.7,RENT,other,0,8,22.2,0
32400.0,630,15.0,4300.0,36,16.35,MORTGAGE,medical,0,11,19.3,0
72500.0,848,2.0,7100.0,36,10.85,RENT,debt_consolidation,0,9,24.0,0
90200.0,707,2.0,15400.0,36,12.68,OWN,major_purchase,0,9,17.1,0
59000.0,720,10.0,31400.0,36,15.88,MORTGAGE,medical,0,11,63.5,1
114100.0,754,1.0,8800.0,60,14.28,MORTGAGE,home_improvement,0,11,13.9,0
34600.0,588,2.0,34100.0,60,18.57,RENT,credit_card,0,8,,1
28000.0,794,5.0,16600.0,60,19.87,OWN,home_improvement,2,10,65.0,0
22000.0,517,10.0,5500.0,36,20.84,RENT,debt_consolidation,0,6,33.3,0
96100.0,630,1.0,12200.0,60,12.95,RENT,debt_consolidation,0,12,12.8,0
65800.0,650,5.0,16800.0,60,17.26,RENT,major_purchase,1,9,45.5,1
47800.0,718,7.0,3300.0,60,13.57,RENT,home_improvement,0,11,15.2,0
55600.0,694,15.0,15100.0,36,16.37,MORTGAGE,debt_consolidation,1,11,48.3,1
29500.0,669,15.0,19700.0,36,17.63,MORTGAGE,credit_card,0,4,65.0,0
147400.0,679,10.0,13400.0,36,14.6,RENT,debt_consolidation,0,7,26.3,0
52000.0,616,7.0,10600.0,36,15.66,MORTGAGE,medical,0,13,29.8,0
51500.0,583,4.0,10000.0,60,15.26,MORTGAGE,credit_card,0,11,34.3,0
68000.0,727,1.0,9700.0,36,8.37,OWN,home_improvement,0,9,18.4,0
60900.0,725,7.0,6100.0,36,10.9,RENT,debt_consolidation,0,10,12.1,0
54200.0,783,20.0,7800.0,36,10.22,RENT,major_purchase,0,11,34.0,0
34300.0,629,10.0,8900.0,36,16.34,RENT,other,0,7,16.9,0
60600.0,725,0.0,11600.0,60,14.87,RENT,major_purchase,0,13,21.3,0
114300.0,662,5.0,8300.0,36,12.53,MORTGAGE,credit_card,0,13,23.2,0
89800.0,757,7.0,7100.0,36,12.11,MORTGAGE,major_purchase,0,9,21.8,0
100400.0,746,7.0,16000.0,36,14.33,RENT,debt_consolidation,0,7,30.8,0
38900.0,694,7.0,13200.0,36,14.77,MORTGAGE,debt_consolidation,1,9,44.7,0
31400.0,658,5.0,8400.0,60,18.98,RENT,credit_card,0,9,35.6,0
46300.0,742,2.0,14100.0,60,14.48,RENT,debt_consolidation,0,10,40.7,0
50300.0,722,20.0,8700.0,36,11.64,RENT,debt_consolidation,0,6,22.4,0
80200.0,636,7.0,11300.0,60,18.97,MORTGAGE,home_improvement,0,5,19.3,0
22900.0,594,2.0,17800.0,36,17.75,MORTGAGE,credit_card,0,7,65.0,1
97600.0,661,,8100.0,36,12.77,MORTGAGE,medical,0,11,16.4,0
45700.0,779,15.0,6100.0,60,15.03,OWN,debt_consolidation,0,6,21.9,0
40500.0,755,15.0,10200.0,36,12.3,MORTGAGE,other,0,5,45.9,0
31100.0,608,4.0,5500.0,36,16.52,RENT,credit_card,1,10,25.5,0
23300.0,604,0.0,9500.0,36,17.84,RENT,credit_card,0,10,60.9,0
71000.0,763,0.0,9500.0,60,11.78,OWN,debt_consolidation,0,6,19.1,0
50700.0,606,3.0,3200.0,60,15.53,MORTGAGE,home_improvement,0,10,18.2,0
27400.0,713,7.0,14300.0,36,14.87,MORTGAGE,other,0,13,59.6,0
27400.0,640,,10000.0,36,17.74,MORTGAGE,small_business,0,7,39.3,0
